Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],,,problem_flag
34:57.9,30,124,1657,56,5,26.36,31,-2,44.3,48.2,,,0
34:58.0,30,112,1657,56,5,26.36,31,-2,44.3,48.2,,,0
34:58.1,30,112,1446,56,5,26.36,31,-2,44.3,48.2,,,0
34:58.2,30,112,1446,56,5,26.36,31,-2,44.3,48.2,,,0
34:58.2,30,112,1446,56,2,26.36,31,-2,44.3,48.2,,,0
34:58.3,30,112,1446,56,2,32.33,31,-2,44.3,48.2,,,0
34:58.4,30,112,1446,56,2,32.33,83.5,-2,44.3,48.2,,,0
34:58.5,30,112,1446,56,2,32.33,83.5,-2,44.3,48.2,,,0
34:58.5,30,112,1446,56,2,32.33,83.5,-2,54.5,48.2,,,0
34:58.6,30,112,1446,56,2,32.33,83.5,-2,54.5,55.3,,,0
34:58.7,30,112,1446,56,2,32.33,83.5,-2,54.5,55.3,,,0
34:58.8,30,153,1446,56,2,32.33,83.5,-2,54.5,55.3,,,0
34:58.8,30,153,1512,56,2,32.33,83.5,-2,54.5,55.3,,,0
34:58.9,30,153,1512,59,2,32.33,83.5,-2,54.5,55.3,,,0
34:59.0,30,153,1512,59,2,32.33,83.5,-2,54.5,55.3,,,0
34:59.1,30,153,1512,59,2,45.58,83.5,-2,54.5,55.3,,,0
34:59.1,30,153,1512,59,2,45.58,83.5,-2,54.5,55.3,,,0
34:59.2,30,153,1512,59,2,45.58,83.5,-2,54.5,55.3,,,0
34:59.3,30,153,1512,59,2,45.58,83.5,-2,53.7,55.3,,,0
34:59.4,30,153,1512,59,2,45.58,83.5,-2,53.7,54.5,,,0
34:59.4,31,153,1512,59,2,45.58,83.5,-2,53.7,54.5,,,0
34:59.5,31,198,1512,59,2,45.58,83.5,-2,53.7,54.5,,,0
34:59.6,31,198,1595,59,2,45.58,83.5,-2,53.7,54.5,,,0
34:59.7,31,198,1595,62,2,45.58,83.5,-2,53.7,54.5,,,0
34:59.7,31,198,1595,62,4,45.58,83.5,-2,53.7,54.5,,,0
34:59.8,31,198,1595,62,4,53.66,83.5,-2,53.7,54.5,,,0
34:59.9,31,198,1595,62,4,53.66,83.5,-2,53.7,54.5,,,0
35:00.0,31,198,1595,62,4,53.66,83.5,-2,53.7,54.5,,,0
35:00.0,31,198,1595,62,4,53.66,83.5,-2,52.5,54.5,,,0
35:00.1,31,198,1595,62,4,53.66,83.5,-2,52.5,52.5,,,0
35:00.2,31,198,1595,62,4,53.66,83.5,-2,52.5,52.5,,,0
35:00.3,31,194,1595,62,4,53.66,83.5,-2,52.5,52.5,,,0
35:00.3,31,194,1662,62,4,53.66,83.5,-2,52.5,52.5,,,0
35:00.4,31,194,1662,65,4,53.66,83.5,-2,52.5,52.5,,,0
35:00.5,31,194,1662,65,4,53.66,83.5,-2,52.5,52.5,,,0
35:00.6,31,194,1662,65,4,50.52,83.5,-2,52.5,52.5,,,0
35:00.6,31,194,1662,65,4,50.52,83.5,-2,52.5,52.5,,,0
35:00.7,31,194,1662,65,4,50.52,83.5,-1,52.5,52.5,,,0
35:00.8,31,194,1662,65,4,50.52,83.5,-1,47.1,52.5,,,0
35:00.9,31,194,1662,65,4,50.52,83.5,-1,47.1,47.5,,,0
35:00.9,31,194,1662,65,4,50.52,83.5,-1,47.1,47.5,,,0
35:01.0,31,166,1662,65,4,50.52,83.5,-1,47.1,47.5,,,0
35:01.1,31,166,1707,65,4,50.52,83.5,-1,47.1,47.5,,,0
35:01.2,31,166,1707,67,4,50.52,83.5,-1,47.1,47.5,,,0
35:01.2,31,166,1707,67,4,50.52,83.5,-1,47.1,47.5,,,0
35:01.3,31,166,1707,67,4,46.22,83.5,-1,47.1,47.5,,,0
35:01.4,31,166,1707,67,4,46.22,83.5,-1,47.1,47.5,,,0
35:01.5,31,166,1707,67,4,46.22,83.5,-1,47.1,47.5,,,0
35:01.5,31,166,1707,67,4,46.22,83.5,-1,45.9,47.5,,,0
35:01.6,31,166,1707,67,4,46.22,83.5,-1,45.9,46.7,,,0
35:01.7,31,166,1707,67,4,46.22,83.5,-1,45.9,46.7,,,0
35:01.8,31,160,1707,67,4,46.22,83.5,-1,45.9,46.7,,,0
35:01.8,31,160,1739,67,4,46.22,83.5,-1,45.9,46.7,,,0
35:01.9,31,160,1739,68,4,46.22,83.5,-1,45.9,46.7,,,0
35:02.0,31,160,1739,68,4,46.22,83.5,-1,45.9,46.7,,,0
35:02.1,31,160,1739,68,4,47.24,83.5,-1,45.9,46.7,,,0
35:02.1,31,160,1739,68,4,47.24,83.5,-1,45.9,46.7,,,0
35:02.2,31,160,1739,68,4,47.24,83.5,-1,45.9,46.7,,,0
35:02.3,31,160,1739,68,4,47.24,83.5,-1,44.3,46.7,,,0
35:02.4,31,160,1739,68,4,47.24,83.5,-1,44.3,45.1,,,0
35:02.5,31,160,1739,68,4,47.24,83.5,-1,44.3,45.1,,,0
35:02.6,31,153,1739,68,4,47.24,83.5,-1,44.3,45.1,,,0
35:02.7,31,153,1766,68,4,47.24,83.5,-1,44.3,45.1,,,0
35:02.7,31,153,1766,69,4,47.24,83.5,-1,44.3,45.1,,,0
35:02.8,31,153,1766,69,3,47.24,83.5,-1,44.3,45.1,,,0
35:02.9,31,153,1766,69,3,41.49,83.5,-1,44.3,45.1,,,0
35:03.0,31,153,1766,69,3,41.49,83.5,-1,44.3,45.1,,,0
35:03.1,31,153,1766,69,3,41.49,83.5,-1,44.3,45.1,,,0
35:03.2,31,153,1766,69,3,41.49,83.5,-1,41.2,45.1,,,0
35:03.2,31,153,1766,69,3,41.49,83.5,-1,41.2,42,,,0
35:03.3,31,153,1766,69,3,41.49,83.5,-1,41.2,42,,,0
35:03.4,31,125,1766,69,3,41.49,83.5,-1,41.2,42,,,0
35:03.5,31,125,1774,69,3,41.49,83.5,-1,41.2,42,,,0
35:03.6,31,125,1774,69,3,41.49,83.5,-1,41.2,42,,,0
35:03.7,31,125,1774,69,3,41.49,83.5,-1,41.2,42,,,0
35:03.8,31,125,1774,69,3,37.16,83.5,-1,41.2,42,,,0
35:03.9,31,125,1774,69,3,37.16,83.5,-1,41.2,42,,,0
35:04.0,31,125,1774,69,3,37.16,83.5,-1,41.2,42,,,0
35:04.1,31,125,1774,69,3,37.16,83.5,-1,40.8,42,,,0
35:04.2,31,125,1774,69,3,37.16,83.5,-1,40.8,41.6,,,0
35:04.3,31,125,1774,69,3,37.16,83.5,-1,40.8,41.6,,,0
35:04.4,31,123,1774,69,3,37.16,83.5,-1,40.8,41.6,,,0
35:04.4,31,123,1775,69,3,37.16,83.5,-1,40.8,41.6,,,0
35:04.5,31,123,1775,69,3,37.16,83.5,-1,40.8,41.6,,,0
35:04.6,31,123,1775,69,2,37.16,83.5,-1,40.8,41.6,,,0
35:04.7,31,123,1775,69,2,38.49,83.5,-1,40.8,41.6,,,0
35:04.8,31,123,1775,69,2,38.49,83.5,-1,40.8,41.6,,,0
35:04.9,31,123,1775,69,2,38.49,83.5,-1,40.8,41.6,,,0
35:05.0,31,123,1775,69,2,38.49,83.5,-1,40.4,41.6,,,0
35:05.1,31,123,1775,69,2,38.49,83.5,-1,40.4,41.2,,,0
35:05.2,31,123,1775,69,2,38.49,83.5,-1,40.4,41.2,,,0
35:05.3,31,126,1775,69,2,38.49,83.5,-1,40.4,41.2,,,0
35:05.3,31,126,1771,69,2,38.49,83.5,-1,40.4,41.2,,,0
35:05.4,31,126,1771,69,2,38.49,83.5,-1,40.4,41.2,,,0
35:05.5,31,126,1771,69,2,38.49,83.5,-1,40.4,41.2,,,0
35:05.6,31,126,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:05.7,31,126,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:05.8,31,126,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:05.9,31,126,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.0,31,126,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.1,31,126,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.2,31,127,1771,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.3,31,127,1763,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.4,31,127,1763,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.5,31,127,1763,69,2,38.8,83.5,-1,40.4,41.2,,,0
35:06.5,31,127,1763,69,2,38.58,83.5,-1,40.4,41.2,,,0
35:06.6,31,127,1763,69,2,38.58,83.5,-1,40.4,41.2,,,0
35:06.7,31,127,1763,69,2,38.58,83.5,-1,40.4,41.2,,,0
35:06.8,31,127,1763,69,2,38.58,83.5,-1,39.6,41.2,,,0
35:06.9,31,127,1763,69,2,38.58,83.5,-1,39.6,40,,,0
35:07.0,31,127,1763,69,2,38.58,83.5,-1,39.6,40,,,0
35:07.1,31,126,1763,69,2,38.58,83.5,-1,39.6,40,,,0
35:07.2,31,126,1763,69,2,38.58,83.5,-1,39.6,40,,,0
35:07.3,31,126,1763,69,2,38.58,83.5,-1,39.6,40,,,0
35:07.4,31,126,1763,69,2,38.58,83.5,-1,39.6,40,,,0
35:07.4,31,126,1763,69,2,37.99,83.5,-1,39.6,40,,,0
35:07.5,31,126,1763,69,2,37.99,83.5,-1,39.6,40,,,0
35:07.6,31,126,1763,69,2,37.99,83.5,-1,39.6,40,,,0
35:07.7,31,126,1763,69,2,37.99,83.5,-1,39.2,40,,,0
35:07.8,31,126,1763,69,2,37.99,83.5,-1,39.2,40,,,0
35:07.9,32,126,1763,69,2,37.99,83.5,-1,39.2,40,,,0
35:08.0,32,123,1763,69,2,37.99,83.5,-1,39.2,40,,,0
35:08.1,32,123,1755,69,2,37.99,83.5,-1,39.2,40,,,0
35:08.2,32,123,1755,68,2,37.99,83.5,-1,39.2,40,,,0
35:08.3,32,123,1755,68,2,37.99,83.5,-1,39.2,40,,,0
35:08.3,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:08.4,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:08.5,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:08.6,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:08.7,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:08.8,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:08.9,32,123,1755,68,2,36.83,83.5,-1,39.2,40,,,0
35:09.0,32,123,1746,68,2,36.83,83.5,-1,39.2,40,,,0
35:09.1,32,123,1746,68,2,36.83,83.5,-1,39.2,40,,,0
35:09.2,32,123,1746,68,2,36.83,83.5,-1,39.2,40,,,0
35:09.2,32,123,1746,68,2,37.61,83.5,-1,39.2,40,,,0
35:09.3,32,123,1746,68,2,37.61,83.5,-1,39.2,40,,,0
35:09.4,32,123,1746,68,2,37.61,83.5,-1,39.2,40,,,0
35:09.5,32,123,1746,68,2,37.61,83.5,-1,40,40,,,0
35:09.6,32,123,1746,68,2,37.61,83.5,-1,40,40.8,,,0
35:09.7,32,123,1746,68,2,37.61,83.5,-1,40,40.8,,,0
35:09.8,32,127,1746,68,2,37.61,83.5,-1,40,40.8,,,0
35:09.9,32,127,1743,68,2,37.61,83.5,-1,40,40.8,,,0
35:10.0,32,127,1743,68,2,37.61,83.5,-1,40,40.8,,,0
35:10.1,32,127,1743,68,2,37.61,83.5,-1,40,40.8,,,0
35:10.1,32,127,1743,68,2,37.99,83.5,-1,40,40.8,,,0
35:10.2,32,127,1743,68,2,37.99,83.5,-1,40,40.8,,,0
35:10.3,32,127,1743,68,2,37.99,83.5,-1,40,40.8,,,0
35:10.4,32,127,1743,68,2,37.99,83.5,-1,40.8,40.8,,,0
35:10.5,32,127,1743,68,2,37.99,83.5,-1,40.8,41.6,,,0
35:10.6,32,127,1743,68,2,37.99,83.5,-1,40.8,41.6,,,0
35:10.7,32,129,1743,68,2,37.99,83.5,-1,40.8,41.6,,,0
35:10.8,32,129,1743,68,2,37.99,83.5,-1,40.8,41.6,,,0
35:10.9,32,129,1743,68,2,37.99,83.5,-1,40.8,41.6,,,0
35:11.0,32,129,1743,68,2,37.99,83.5,-1,40.8,41.6,,,0
35:11.1,32,129,1743,68,2,38.99,83.5,-1,40.8,41.6,,,0
35:11.2,32,129,1743,68,2,38.99,83.5,-1,40.8,41.6,,,0
35:11.3,32,129,1743,68,2,38.99,83.5,-1,40.8,41.6,,,0
35:11.3,32,129,1743,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:11.4,32,129,1743,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:11.5,32,129,1743,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:11.6,32,135,1743,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:11.7,32,135,1742,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:11.8,32,135,1742,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:11.9,32,135,1742,68,2,38.99,83.5,-1,41.6,41.6,,,0
35:12.0,32,135,1742,68,2,37.16,83.5,-1,41.6,41.6,,,0
35:12.1,32,135,1742,68,2,37.16,83.5,-1,41.6,41.6,,,0
35:12.2,32,135,1742,68,2,37.16,83.5,-1,41.6,41.6,,,0
35:12.2,32,135,1742,68,2,37.16,83.5,-1,33.3,41.6,,,0
35:12.3,32,135,1742,68,2,37.16,83.5,-1,33.3,32.9,,,0
35:12.4,32,135,1742,68,2,37.16,83.5,-1,33.3,32.9,,,0
35:12.5,32,113,1742,68,2,37.16,83.5,-1,33.3,32.9,,,0
35:12.6,32,113,1723,68,2,37.16,83.5,-1,33.3,32.9,,,0
35:12.7,32,113,1723,67,2,37.16,83.5,-1,33.3,32.9,,,0
35:12.8,32,113,1723,67,2,37.16,83.5,-1,33.3,32.9,,,0
35:12.9,32,113,1723,67,2,31.63,83.5,-1,33.3,32.9,,,0
35:13.0,32,113,1723,67,2,31.63,83.5,-1,33.3,32.9,,,0
35:13.1,32,113,1723,67,2,31.63,83.5,-1,33.3,32.9,,,0
35:13.1,32,113,1723,67,2,31.63,83.5,-1,31.8,32.9,,,0
35:13.2,32,113,1723,67,2,31.63,83.5,-1,31.8,32.2,,,0
35:13.3,32,113,1723,67,2,31.63,83.5,-1,31.8,32.2,,,0
35:13.4,32,104,1723,67,2,31.63,83.5,-1,31.8,32.2,,,0
35:13.5,32,104,1703,67,2,31.63,83.5,-1,31.8,32.2,,,0
35:13.6,32,104,1703,66,2,31.63,83.5,-1,31.8,32.2,,,0
35:13.7,32,104,1703,66,1,31.63,83.5,-1,31.8,32.2,,,0
35:13.8,32,104,1703,66,1,30.61,83.5,-1,31.8,32.2,,,0
35:13.9,32,104,1703,66,1,30.61,83.5,-1,31.8,32.2,,,0
35:14.0,32,104,1703,66,1,30.61,83.5,-1,31.8,32.2,,,0
35:14.0,32,104,1703,66,1,30.61,83.5,-1,32.2,32.2,,,0
35:14.2,32,104,1703,66,1,30.61,83.5,-1,32.2,32.5,,,0
35:14.3,32,104,1703,66,1,30.61,83.5,-1,32.2,32.5,,,0
35:14.3,32,104,1703,66,1,30.61,83.5,-1,32.2,32.5,,,0
35:14.4,32,104,1681,66,1,30.61,83.5,-1,32.2,32.5,,,0
35:14.5,32,104,1681,65,1,30.61,83.5,-1,32.2,32.5,,,0
35:14.6,32,104,1681,65,1,30.61,83.5,-1,32.2,32.5,,,0
35:14.7,32,104,1681,65,1,30.22,83.5,-1,32.2,32.5,,,0
35:14.8,32,104,1681,65,1,30.22,83.5,-1,32.2,32.5,,,0
35:14.9,32,104,1681,65,1,30.22,83.5,-1,32.2,32.5,,,0
35:15.0,32,104,1681,65,1,30.22,83.5,-1,31.8,32.5,,,0
35:15.1,32,104,1681,65,1,30.22,83.5,-1,31.8,32.2,,,0
35:15.2,33,104,1681,65,1,30.22,83.5,-1,31.8,32.2,,,0
35:15.2,33,104,1681,65,1,30.22,83.5,-1,31.8,32.2,,,0
35:15.3,33,104,1656,65,1,30.22,83.5,-1,31.8,32.2,,,0
35:15.4,33,104,1656,64,1,30.22,83.5,-1,31.8,32.2,,,0
35:15.5,33,104,1656,64,1,30.22,83.5,-1,31.8,32.2,,,0
35:15.6,33,104,1656,64,1,29.66,83.5,-1,31.8,32.2,,,0
35:15.7,33,104,1656,64,1,29.66,83.5,-1,31.8,32.2,,,0
35:15.8,33,104,1656,64,1,29.66,83.5,-1,31.8,32.2,,,0
35:15.9,33,104,1656,64,1,29.66,83.5,-1,31.4,32.2,,,0
35:16.0,33,104,1656,64,1,29.66,83.5,-1,31.4,31.4,,,0
35:16.1,33,104,1656,64,1,29.66,83.5,-1,31.4,31.4,,,0
35:16.2,33,104,1656,64,1,29.66,83.5,-1,31.4,31.4,,,0
35:16.3,33,104,1634,64,1,29.66,83.5,-1,31.4,31.4,,,0
35:16.4,33,104,1634,64,1,29.66,83.5,-1,31.4,31.4,,,0
35:16.4,33,104,1634,64,1,29.66,83.5,-1,31.4,31.4,,,0
35:16.5,33,104,1634,64,1,29.47,83.5,-1,31.4,31.4,,,0
35:16.6,33,104,1634,64,1,29.47,83.5,-1,31.4,31.4,,,0
35:16.7,33,104,1634,64,1,29.47,83.5,-1,31.4,31.4,,,0
35:16.8,33,104,1634,64,1,29.47,83.5,-1,33.7,31.4,,,0
35:16.9,33,104,1634,64,1,29.47,83.5,-1,33.7,35.3,,,0
35:17.0,33,104,1634,64,1,29.47,83.5,-1,33.7,35.3,,,0
35:17.1,33,106,1634,64,1,29.47,83.5,-1,33.7,35.3,,,0
35:17.2,33,106,1622,64,1,29.47,83.5,-1,33.7,35.3,,,0
35:17.3,33,106,1622,63,1,29.47,83.5,-1,33.7,35.3,,,0
35:17.3,33,106,1622,63,1,29.47,83.5,-1,33.7,35.3,,,0
35:17.4,33,106,1622,63,1,30.74,83.5,-1,33.7,35.3,,,0
35:17.5,33,106,1622,63,1,30.74,83.5,-1,33.7,35.3,,,0
35:17.6,33,106,1622,63,1,30.74,83.5,-1,33.7,35.3,,,0
35:17.7,33,106,1622,63,1,30.74,83.5,-1,36.1,35.3,,,0
35:17.8,33,106,1622,63,1,30.74,83.5,-1,36.1,36.5,,,0
35:17.9,33,106,1622,63,1,30.74,83.5,-1,36.1,36.5,,,0
35:18.0,33,115,1622,63,1,30.74,83.5,-1,36.1,36.5,,,0
35:18.1,33,115,1613,63,1,30.74,83.5,-1,36.1,36.5,,,0
35:18.2,33,115,1613,63,1,30.74,83.5,-1,36.1,36.5,,,0
35:18.2,33,115,1613,63,1,30.74,83.5,-1,36.1,36.5,,,0
35:18.3,33,115,1613,63,1,32.44,83.5,-1,36.1,36.5,,,0
35:18.4,33,115,1613,63,1,32.44,83.5,-1,36.1,36.5,,,0
35:18.5,33,115,1613,63,1,32.44,83.5,-1,36.1,36.5,,,0
35:18.6,33,115,1613,63,1,32.44,83.5,-1,27.5,36.5,,,0
35:18.7,33,115,1613,63,1,32.44,83.5,-1,27.5,14.5,,,0
35:18.8,33,115,1613,63,1,32.44,83.5,-1,27.5,14.5,,,0
35:18.9,33,111,1613,63,1,32.44,83.5,-1,27.5,14.5,,,0
35:19.0,33,111,1442,63,1,32.44,83.5,-1,27.5,14.5,,,0
35:19.1,33,111,1442,62,1,32.44,83.5,-1,27.5,14.5,,,0
35:19.1,33,111,1442,62,2,32.44,83.5,-1,27.5,14.5,,,0
35:19.2,33,111,1442,62,2,20.63,83.5,-1,27.5,14.5,,,0
35:19.3,33,111,1442,62,2,20.63,83.5,-1,27.5,14.5,,,0
35:19.4,33,111,1442,62,2,20.63,83.5,-1,27.5,14.5,,,0
35:19.5,33,111,1442,62,2,20.63,83.5,-1,14.1,14.5,,,0
35:19.6,33,111,1442,62,2,20.63,83.5,-1,14.1,14.5,,,0
35:19.7,33,111,1442,62,2,20.63,83.5,-1,14.1,14.5,,,0
35:19.8,33,111,1442,62,2,20.63,83.5,-1,14.1,14.5,,,0
35:19.9,33,111,1042,62,2,20.63,83.5,-1,14.1,14.5,,,0
35:20.0,33,111,1042,61,2,20.63,83.5,-1,14.1,14.5,,,0
35:20.1,33,111,1042,61,0,20.63,83.5,-1,14.1,14.5,,,0
35:20.2,33,111,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.3,33,111,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.3,33,111,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.4,33,111,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.5,33,111,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.6,34,111,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.7,34,101,1042,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.8,34,101,1830,61,0,21.74,83.5,-1,14.1,14.5,,,0
35:20.9,34,101,1830,57,0,21.74,83.5,-1,14.1,14.5,,,0
35:21.0,34,101,1830,57,0,21.74,83.5,-1,14.1,14.5,,,0
35:21.1,34,101,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.2,34,101,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.2,34,101,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.4,34,101,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.5,34,101,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.5,34,101,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.6,34,110,1830,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.7,34,110,1967,57,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.8,34,110,1967,53,0,35.69,83.5,-1,14.1,14.5,,,0
35:21.9,34,110,1967,53,2,35.69,83.5,-1,14.1,14.5,,,0
35:22.0,34,110,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.1,34,110,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.2,34,110,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.3,34,110,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.4,34,110,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.5,34,110,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.6,34,121,1967,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.7,34,121,1773,53,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.7,34,121,1773,48,2,38.74,83.5,-1,14.1,14.5,,,0
35:22.8,34,121,1773,48,3,38.74,83.5,-1,14.1,14.5,,,0
35:22.9,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.0,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.1,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.2,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.3,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.4,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.5,34,121,1773,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.6,34,121,1596,48,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.7,34,121,1596,43,3,35.55,83.5,-1,14.1,14.5,,,0
35:23.8,34,121,1596,43,2,35.55,83.5,-1,14.1,14.5,,,0
35:23.9,34,121,1596,43,2,31.88,83.5,-1,14.1,14.5,,,0
35:23.9,34,121,1596,43,2,31.88,83.5,-1,14.1,14.5,,,0
35:24.0,34,121,1596,43,2,31.88,83.5,-1,14.1,14.5,,,0
35:24.1,34,121,1596,43,2,31.88,83.5,-1,19.6,14.5,,,0
35:24.2,34,121,1596,43,2,31.88,83.5,-1,19.6,21.2,,,0
35:24.3,34,121,1596,43,2,31.88,83.5,-1,19.6,21.2,,,0
35:24.4,34,117,1596,43,2,31.88,83.5,-1,19.6,21.2,,,0
35:24.5,34,117,1510,43,2,31.88,83.5,-1,19.6,21.2,,,0
35:24.6,34,117,1510,40,2,31.88,83.5,-1,19.6,21.2,,,0
35:24.7,34,117,1510,40,2,31.88,83.5,-1,19.6,21.2,,,0
35:24.8,34,117,1510,40,2,29.74,83.5,-1,19.6,21.2,,,0
35:24.9,34,117,1510,40,2,29.74,83.5,-1,19.6,21.2,,,0
35:24.9,34,117,1510,40,2,29.74,83.5,-1,19.6,21.2,,,0
35:25.0,34,117,1510,40,2,29.74,83.5,-1,27.8,21.2,,,0
35:25.1,34,117,1510,40,2,29.74,83.5,-1,27.8,30.2,,,0
35:25.2,34,117,1510,40,2,29.74,83.5,-1,27.8,30.2,,,0
35:25.3,34,109,1510,40,2,29.74,83.5,-1,27.8,30.2,,,0
35:25.4,34,109,1493,40,2,29.74,83.5,-1,27.8,30.2,,,0
35:25.5,34,109,1493,40,2,29.74,83.5,-1,27.8,30.2,,,0
35:25.6,34,109,1493,40,1,29.74,83.5,-1,27.8,30.2,,,0
35:25.7,34,109,1493,40,1,27.13,83.5,-1,27.8,30.2,,,0
35:25.7,34,109,1493,40,1,27.13,83.5,-1,27.8,30.2,,,0
35:25.8,34,109,1493,40,1,27.13,83.5,-1,27.8,30.2,,,0
35:25.9,34,109,1493,40,1,27.13,83.5,-1,45.1,30.2,,,0
35:26.1,34,109,1493,40,1,27.13,83.5,-1,45.1,47.5,,,0
35:26.1,34,109,1493,40,1,27.13,83.5,-1,45.1,47.5,,,0
35:26.2,34,118,1493,40,1,27.13,83.5,-1,45.1,47.5,,,0
35:26.3,34,118,1581,40,1,27.13,83.5,-1,45.1,47.5,,,0
35:26.4,34,118,1581,42,1,27.13,83.5,-1,45.1,47.5,,,0
35:26.5,34,118,1581,42,2,27.13,83.5,-1,45.1,47.5,,,0
35:26.6,34,118,1581,42,2,38.19,83.5,-1,45.1,47.5,,,0
35:26.7,34,118,1581,42,2,38.19,83.5,-1,45.1,47.5,,,0
35:26.8,34,118,1581,42,2,38.19,83.5,-1,45.1,47.5,,,0
35:26.9,34,118,1581,42,2,38.19,83.5,-1,49,47.5,,,0
35:26.9,34,118,1581,42,2,38.19,83.5,-1,49,49.8,,,0
35:27.0,35,118,1581,42,2,38.19,83.5,-1,49,49.8,,,0
35:27.1,35,165,1581,42,2,38.19,83.5,-1,49,49.8,,,0
35:27.2,35,165,1743,42,2,38.19,83.5,-1,49,49.8,,,0
35:27.3,35,165,1743,47,2,38.19,83.5,-1,49,49.8,,,0
35:27.4,35,165,1743,47,3,38.19,83.5,-1,49,49.8,,,0
35:27.5,35,165,1743,47,3,56.52,83.5,-1,49,49.8,,,0
35:27.6,35,165,1743,47,3,56.52,83.5,-1,49,49.8,,,0
35:27.7,35,165,1743,47,3,56.52,83.5,-1,49,49.8,,,0
35:27.8,35,165,1743,47,3,56.52,83.5,-1,50.6,49.8,,,0
35:27.9,35,165,1743,47,3,56.52,83.5,-1,50.6,51.4,,,0
35:28.0,35,165,1743,47,3,56.52,83.5,-1,50.6,51.4,,,0
35:28.1,35,189,1743,47,3,56.52,83.5,-1,50.6,51.4,,,0
35:28.2,35,189,1974,47,3,56.52,83.5,-1,50.6,51.4,,,0
35:28.3,35,189,1974,53,3,56.52,83.5,-1,50.6,51.4,,,0
35:28.4,35,189,1974,53,4,56.52,83.5,-1,50.6,51.4,,,0
35:28.4,35,189,1974,53,4,64.63,83.5,-1,50.6,51.4,,,0
35:28.5,35,189,1974,53,4,64.63,83.5,-1,50.6,51.4,,,0
35:28.6,35,189,1974,53,4,64.63,83.5,-1,50.6,51.4,,,0
35:28.7,35,189,1974,53,4,64.63,83.5,-1,40.8,51.4,,,0
